utc_timestamp,IT_load_new,IT_solar_generation
2016-10-18T06:00:00Z,39871,648
2016-10-18T07:00:00Z,40921,1549
2016-10-18T08:00:00Z,40709,2701
2016-10-18T09:00:00Z,40241,3742
2016-10-18T10:00:00Z,37298,3810
2016-10-18T11:00:00Z,37066,4267
2016-10-18T12:00:00Z,37817,3780
2016-10-18T13:00:00Z,38752,3358
2016-10-18T14:00:00Z,39029,2174
2016-10-18T15:00:00Z,38472,699
2016-10-18T16:00:00Z,40243,18
2016-10-18T17:00:00Z,42181,10
2016-10-18T18:00:00Z,39789,12
2016-10-18T19:00:00Z,36448,13
2016-10-18T20:00:00Z,32810,13
2016-10-18T21:00:00Z,29779,10
2016-10-18T22:00:00Z,27141,0
2016-10-18T23:00:00Z,25351,0
2016-10-19T00:00:00Z,24546,0
2016-10-19T01:00:00Z,24309,0
2016-10-19T02:00:00Z,24546,0
2016-10-19T03:00:00Z,25991,0
2016-10-19T04:00:00Z,30766,0
2016-10-19T05:00:00Z,36554,125
2016-10-19T06:00:00Z,39859,1348
2016-10-19T07:00:00Z,40827,2942
2016-10-19T08:00:00Z,40296,4201
2016-10-19T09:00:00Z,39508,4771
2016-10-19T10:00:00Z,37375,5437
2016-10-19T11:00:00Z,37536,5895
2016-10-19T12:00:00Z,38746,5179
2016-10-19T13:00:00Z,39215,3862
2016-10-19T14:00:00Z,39324,2318
2016-10-19T15:00:00Z,39017,671
2016-10-19T16:00:00Z,40755,9
2016-10-19T17:00:00Z,42046,0
2016-10-19T18:00:00Z,39695,0
2016-10-19T19:00:00Z,36461,0
2016-10-19T20:00:00Z,32953,0
2016-10-19T21:00:00Z,29783,0
2016-10-19T22:00:00Z,26970,0
2016-10-19T23:00:00Z,25188,0
2016-10-20T00:00:00Z,24484,0
2016-10-20T01:00:00Z,24143,0
2016-10-20T02:00:00Z,24191,0
2016-10-20T03:00:00Z,25822,0
2016-10-20T04:00:00Z,30639,0
2016-10-20T05:00:00Z,36536,97
2016-10-20T06:00:00Z,39678,833
2016-10-20T07:00:00Z,40667,2154
2016-10-20T08:00:00Z,40802,3331
2016-10-20T09:00:00Z,40434,4051
2016-10-20T10:00:00Z,37550,4207
2016-10-20T11:00:00Z,37099,3959
2016-10-20T12:00:00Z,37881,3063
2016-10-20T13:00:00Z,38536,2346
2016-10-20T14:00:00Z,38866,1325
2016-10-20T15:00:00Z,38649,419
2016-10-20T16:00:00Z,40262,9
2016-10-20T17:00:00Z,41547,0
2016-10-20T18:00:00Z,39107,0
2016-10-20T19:00:00Z,36442,0
2016-10-20T20:00:00Z,32812,0
2016-10-20T21:00:00Z,29766,0
2016-10-20T22:00:00Z,26958,0
2016-10-20T23:00:00Z,25135,0
2016-10-21T00:00:00Z,24241,0
2016-10-21T01:00:00Z,23790,0
2016-10-21T02:00:00Z,24060,0
2016-10-21T03:00:00Z,25526,0
2016-10-21T04:00:00Z,30313,0
2016-10-21T05:00:00Z,36275,57
2016-10-21T06:00:00Z,39444,964
2016-10-21T07:00:00Z,40373,2927
2016-10-21T08:00:00Z,40426,5039
2016-10-21T09:00:00Z,39454,6041
2016-10-21T10:00:00Z,37015,6854
2016-10-21T11:00:00Z,36282,6532
2016-10-21T12:00:00Z,37291,5887
2016-10-21T13:00:00Z,37623,4501
2016-10-21T14:00:00Z,37818,2850
2016-10-21T15:00:00Z,37320,819
2016-10-21T16:00:00Z,39291,7
2016-10-21T17:00:00Z,41068,0
2016-10-21T18:00:00Z,38515,0
2016-10-21T19:00:00Z,35424,0
2016-10-21T20:00:00Z,32006,0
2016-10-21T21:00:00Z,29120,0
2016-10-21T22:00:00Z,26443,0
2016-10-21T23:00:00Z,24608,0
2016-10-22T00:00:00Z,23519,0
2016-10-22T01:00:00Z,22952,0
2016-10-22T02:00:00Z,22873,0
2016-10-22T03:00:00Z,23404,0
2016-10-22T04:00:00Z,25862,0
2016-10-22T05:00:00Z,28850,73
2016-10-22T06:00:00Z,31005,1454
2016-10-22T07:00:00Z,32372,3801
2016-10-22T08:00:00Z,31821,5476
2016-10-22T09:00:00Z,30994,6671
2016-10-22T10:00:00Z,29561,7276
2016-10-22T11:00:00Z,27868,6528
2016-10-22T12:00:00Z,27307,5697
2016-10-22T13:00:00Z,27123,4089
2016-10-22T14:00:00Z,27912,2643
2016-10-22T15:00:00Z,28765,683
2016-10-22T16:00:00Z,32429,6
2016-10-22T17:00:00Z,34511,0
2016-10-22T18:00:00Z,32422,0
2016-10-22T19:00:00Z,29736,0
2016-10-22T20:00:00Z,27717,0
2016-10-22T21:00:00Z,25492,0
2016-10-22T22:00:00Z,23274,0
2016-10-22T23:00:00Z,21579,0
2016-10-23T00:00:00Z,20611,0
2016-10-23T01:00:00Z,20189,0
2016-10-23T02:00:00Z,20072,0
2016-10-23T03:00:00Z,20394,0
2016-10-23T04:00:00Z,21438,0
2016-10-23T05:00:00Z,22554,50
2016-10-23T06:00:00Z,23939,566
2016-10-23T07:00:00Z,25908,1502
2016-10-23T08:00:00Z,27050,2614
2016-10-23T09:00:00Z,27452,3221
2016-10-23T10:00:00Z,27750,3595
2016-10-23T11:00:00Z,26021,3549
2016-10-23T12:00:00Z,24800,2749
2016-10-23T13:00:00Z,24455,2045
2016-10-23T14:00:00Z,25111,1366
2016-10-23T15:00:00Z,26412,270
2016-10-23T16:00:00Z,29870,2
2016-10-23T17:00:00Z,31697,0
2016-10-23T18:00:00Z,30653,0
2016-10-23T19:00:00Z,28966,0
2016-10-23T20:00:00Z,26763,0
2016-10-23T21:00:00Z,24324,0
2016-10-23T22:00:00Z,22159,0
2016-10-23T23:00:00Z,20766,0
2016-10-24T00:00:00Z,20244,0
2016-10-24T01:00:00Z,20094,0
2016-10-24T02:00:00Z,20645,0
2016-10-24T03:00:00Z,22774,0
2016-10-24T04:00:00Z,28728,1
2016-10-24T05:00:00Z,34824,101
2016-10-24T06:00:00Z,38923,924
2016-10-24T07:00:00Z,40508,2377
2016-10-24T08:00:00Z,40513,3371
2016-10-24T09:00:00Z,40442,3774
2016-10-24T10:00:00Z,38227,4524
2016-10-24T11:00:00Z,38113,4682
2016-10-24T12:00:00Z,39475,4096
2016-10-24T13:00:00Z,39713,3127
2016-10-24T14:00:00Z,39867,1813
2016-10-24T15:00:00Z,39449,374
2016-10-24T16:00:00Z,41095,1
2016-10-24T17:00:00Z,41586,0
2016-10-24T18:00:00Z,38954,0
2016-10-24T19:00:00Z,35771,0
2016-10-24T20:00:00Z,32153,0
2016-10-24T21:00:00Z,29039,0
2016-10-24T22:00:00Z,26764,0
2016-10-24T23:00:00Z,24821,0
2016-10-25T00:00:00Z,23890,0
2016-10-25T01:00:00Z,23671,0
2016-10-25T02:00:00Z,23883,0
2016-10-25T03:00:00Z,25503,0
2016-10-25T04:00:00Z,30740,0
2016-10-25T05:00:00Z,36619,83
2016-10-25T06:00:00Z,40388,846
2016-10-25T07:00:00Z,41770,2215
2016-10-25T08:00:00Z,42080,3429
2016-10-25T09:00:00Z,41427,3815
2016-10-25T10:00:00Z,39052,4415
2016-10-25T11:00:00Z,39023,4383
2016-10-25T12:00:00Z,40200,3913
2016-10-25T13:00:00Z,40890,2981
2016-10-25T14:00:00Z,40872,1458
2016-10-25T15:00:00Z,40573,290
2016-10-25T16:00:00Z,42239,1
2016-10-25T17:00:00Z,42407,0
2016-10-25T18:00:00Z,39897,0
2016-10-25T19:00:00Z,36691,0
2016-10-25T20:00:00Z,33057,0
2016-10-25T21:00:00Z,29887,0
2016-10-25T22:00:00Z,27064,0
2016-10-25T23:00:00Z,25360,0
2016-10-26T00:00:00Z,24610,0
2016-10-26T01:00:00Z,24401,0
2016-10-26T02:00:00Z,24534,0
2016-10-26T03:00:00Z,26120,0
2016-10-26T04:00:00Z,31055,0
2016-10-26T05:00:00Z,37053,24
2016-10-26T06:00:00Z,40342,407
2016-10-26T07:00:00Z,41335,1288
2016-10-26T08:00:00Z,40927,1957
2016-10-26T09:00:00Z,40615,2515
2016-10-26T10:00:00Z,38474,2767
2016-10-26T11:00:00Z,38023,2647
2016-10-26T12:00:00Z,39253,2157
2016-10-26T13:00:00Z,39933,1434
2016-10-26T14:00:00Z,40533,755
2016-10-26T15:00:00Z,40433,157
2016-10-26T16:00:00Z,42206,0
2016-10-26T17:00:00Z,42133,0
2016-10-26T18:00:00Z,39708,0
2016-10-26T19:00:00Z,36556,0
2016-10-26T20:00:00Z,32913,0
2016-10-26T21:00:00Z,30026,0
2016-10-26T22:00:00Z,27006,0
2016-10-26T23:00:00Z,25235,0
2016-10-27T00:00:00Z,24436,0
2016-10-27T01:00:00Z,23955,0
2016-10-27T02:00:00Z,24059,0
2016-10-27T03:00:00Z,25645,0
2016-10-27T04:00:00Z,30409,0
2016-10-27T05:00:00Z,36142,10
2016-10-27T06:00:00Z,39279,569
2016-10-27T07:00:00Z,40216,3377
2016-10-27T08:00:00Z,39820,5691
2016-10-27T09:00:00Z,38875,8158
2016-10-27T10:00:00Z,36396,10154
2016-10-27T11:00:00Z,35855,11088
2016-10-27T12:00:00Z,36906,9903
2016-10-27T13:00:00Z,38225,8335
2016-10-27T14:00:00Z,38460,5369
2016-10-27T15:00:00Z,38232,1074
2016-10-27T16:00:00Z,40044,2
2016-10-27T17:00:00Z,40999,0
2016-10-27T18:00:00Z,38667,0
2016-10-27T19:00:00Z,35249,0
2016-10-27T20:00:00Z,31845,0
2016-10-27T21:00:00Z,29291,0
2016-10-27T22:00:00Z,26737,0
2016-10-27T23:00:00Z,24988,0
2016-10-28T00:00:00Z,24094,0
2016-10-28T01:00:00Z,23842,0
2016-10-28T02:00:00Z,24143,0
2016-10-28T03:00:00Z,25616,0
2016-10-28T04:00:00Z,30663,0
2016-10-28T05:00:00Z,36400,24
2016-10-28T06:00:00Z,39809,1438
2016-10-28T07:00:00Z,41135,5543
2016-10-28T08:00:00Z,40775,9333
2016-10-28T09:00:00Z,40339,12069
2016-10-28T10:00:00Z,37762,11248
2016-10-28T11:00:00Z,37077,14418
2016-10-28T12:00:00Z,37819,13106
2016-10-28T13:00:00Z,38013,10478
2016-10-28T14:00:00Z,37735,6097
2016-10-28T15:00:00Z,37217,1271
2016-10-28T16:00:00Z,39689,2
2016-10-28T17:00:00Z,40532,0
2016-10-28T18:00:00Z,38151,0
2016-10-28T19:00:00Z,35132,0
2016-10-28T20:00:00Z,31822,0
2016-10-28T21:00:00Z,28962,0
2016-10-28T22:00:00Z,26465,0
2016-10-28T23:00:00Z,24652,0
2016-10-29T00:00:00Z,23590,0
2016-10-29T01:00:00Z,23132,0
2016-10-29T02:00:00Z,23143,0
2016-10-29T03:00:00Z,23684,0
2016-10-29T04:00:00Z,25888,2
2016-10-29T05:00:00Z,28902,98
2016-10-29T06:00:00Z,30728,2472
2016-10-29T07:00:00Z,32140,7672
2016-10-29T08:00:00Z,31324,11891
2016-10-29T09:00:00Z,30344,14427
2016-10-29T10:00:00Z,28989,15687
2016-10-29T11:00:00Z,27801,15824
2016-10-29T12:00:00Z,27387,14446
2016-10-29T13:00:00Z,27421,11289
2016-10-29T14:00:00Z,27834,6432
2016-10-29T15:00:00Z,28847,1204
2016-10-29T16:00:00Z,32629,2
2016-10-29T17:00:00Z,34079,0
2016-10-29T18:00:00Z,32330,0
2016-10-29T19:00:00Z,29809,0
2016-10-29T20:00:00Z,27625,0
2016-10-29T21:00:00Z,25396,0
2016-10-29T22:00:00Z,22952,0
2016-10-29T23:00:00Z,21194,0
2016-10-30T00:00:00Z,20235,0
2016-10-30T01:00:00Z,19616,0
2016-10-30T02:00:00Z,19518,0
2016-10-30T03:00:00Z,19644,0
2016-10-30T04:00:00Z,20112,2
2016-10-30T05:00:00Z,20761,87
2016-10-30T06:00:00Z,22069,2186
2016-10-30T07:00:00Z,24158,7091
2016-10-30T08:00:00Z,25322,11090
2016-10-30T09:00:00Z,25222,13525
2016-10-30T10:00:00Z,25069,14285
2016-10-30T11:00:00Z,24638,14061
2016-10-30T12:00:00Z,23312,12926
2016-10-30T13:00:00Z,23348,10560
2016-10-30T14:00:00Z,23310,6275
2016-10-30T15:00:00Z,23957,1363
2016-10-30T16:00:00Z,27769,62
2016-10-30T17:00:00Z,30033,0
2016-10-30T18:00:00Z,30302,0
2016-10-30T19:00:00Z,29213,0
2016-10-30T20:00:00Z,27636,0
2016-10-30T21:00:00Z,25475,0
2016-10-30T22:00:00Z,23377,0
2016-10-30T23:00:00Z,22045,0
2016-10-31T00:00:00Z,21024,0
2016-10-31T01:00:00Z,20082,0
2016-10-31T02:00:00Z,19879,0
2016-10-31T03:00:00Z,20021,0
2016-10-31T04:00:00Z,21606,0
2016-10-31T05:00:00Z,24637,55
2016-10-31T06:00:00Z,27691,1836
2016-10-31T07:00:00Z,31026,5986
2016-10-31T08:00:00Z,32283,9505
2016-10-31T09:00:00Z,31612,11571
2016-10-31T10:00:00Z,31395,12331
2016-10-31T11:00:00Z,30279,12291
2016-10-31T12:00:00Z,29979,11543
2016-10-31T13:00:00Z,30701,8936
2016-10-31T14:00:00Z,31162,5325
2016-10-31T15:00:00Z,31760,1081
2016-10-31T16:00:00Z,35455,56
2016-10-31T17:00:00Z,36276,0
2016-10-31T18:00:00Z,35489,0
2016-10-31T19:00:00Z,33342,0
2016-10-31T20:00:00Z,30810,0
2016-10-31T21:00:00Z,27857,0
2016-10-31T22:00:00Z,25747,0
2016-10-31T23:00:00Z,23530,0
2016-11-01T00:00:00Z,21978,0
2016-11-01T01:00:00Z,20544,0
2016-11-01T02:00:00Z,20087,0
2016-11-01T03:00:00Z,19756,0
2016-11-01T04:00:00Z,20199,0
2016-11-01T05:00:00Z,20801,31
2016-11-01T06:00:00Z,21515,899
2016-11-01T07:00:00Z,23283,2903
2016-11-01T08:00:00Z,24475,4491
2016-11-01T09:00:00Z,24879,5801
2016-11-01T10:00:00Z,24997,6335
2016-11-01T11:00:00Z,24743,6241
2016-11-01T12:00:00Z,23837,5774
2016-11-01T13:00:00Z,23719,4702
2016-11-01T14:00:00Z,23887,2654
2016-11-01T15:00:00Z,25128,566
2016-11-01T16:00:00Z,28954,27
2016-11-01T17:00:00Z,30760,0
2016-11-01T18:00:00Z,31043,0
2016-11-01T19:00:00Z,30021,0
2016-11-01T20:00:00Z,28262,0
2016-11-01T21:00:00Z,25707,0
2016-11-01T22:00:00Z,23337,0
2016-11-01T23:00:00Z,21561,0
2016-11-02T00:00:00Z,19916,0
2016-11-02T01:00:00Z,19174,0
2016-11-02T02:00:00Z,19121,0
2016-11-02T03:00:00Z,19631,0
2016-11-02T04:00:00Z,21996,0
2016-11-02T05:00:00Z,27585,31
2016-11-02T06:00:00Z,32671,798
2016-11-02T07:00:00Z,37960,2589
2016-11-02T08:00:00Z,39406,3950
2016-11-02T09:00:00Z,39361,4880
2016-11-02T10:00:00Z,38782,4992
2016-11-02T11:00:00Z,36670,4879
2016-11-02T12:00:00Z,36716,4474
2016-11-02T13:00:00Z,38442,3458
2016-11-02T14:00:00Z,39151,1877
2016-11-02T15:00:00Z,40194,351
2016-11-02T16:00:00Z,42574,4
2016-11-02T17:00:00Z,42598,0
2016-11-02T18:00:00Z,41570,0
2016-11-02T19:00:00Z,38710,0
2016-11-02T20:00:00Z,35673,0
2016-11-02T21:00:00Z,31947,0
2016-11-02T22:00:00Z,28577,0
2016-11-02T23:00:00Z,26203,0
2016-11-03T00:00:00Z,24422,0
2016-11-03T01:00:00Z,23712,0
2016-11-03T02:00:00Z,23458,0
2016-11-03T03:00:00Z,23822,0
2016-11-03T04:00:00Z,25444,0
2016-11-03T05:00:00Z,30373,28
2016-11-03T06:00:00Z,35695,659
2016-11-03T07:00:00Z,39967,2117
2016-11-03T08:00:00Z,41183,3585
2016-11-03T09:00:00Z,40971,4854
2016-11-03T10:00:00Z,41069,5753
2016-11-03T11:00:00Z,38920,5877
2016-11-03T12:00:00Z,38451,5002
2016-11-03T13:00:00Z,39581,3802
2016-11-03T14:00:00Z,40132,2119
2016-11-03T15:00:00Z,40988,454
2016-11-03T16:00:00Z,43404,23
2016-11-03T17:00:00Z,43411,0
2016-11-03T18:00:00Z,42275,0
2016-11-03T19:00:00Z,39638,0
2016-11-03T20:00:00Z,36222,0
2016-11-03T21:00:00Z,32529,0
2016-11-03T22:00:00Z,29479,0
2016-11-03T23:00:00Z,26614,0
2016-11-04T00:00:00Z,24905,0
2016-11-04T01:00:00Z,24164,0
2016-11-04T02:00:00Z,23883,0
2016-11-04T03:00:00Z,24092,0
2016-11-04T04:00:00Z,25848,0
2016-11-04T05:00:00Z,30459,9
2016-11-04T06:00:00Z,35620,690
2016-11-04T07:00:00Z,39802,2335
2016-11-04T08:00:00Z,40847,3896
2016-11-04T09:00:00Z,40318,4674
2016-11-04T10:00:00Z,39842,4845
2016-11-04T11:00:00Z,37107,4741
2016-11-04T12:00:00Z,37218,4603
2016-11-04T13:00:00Z,39087,3732
2016-11-04T14:00:00Z,39551,1989
2016-11-04T15:00:00Z,40159,406
2016-11-04T16:00:00Z,43118,22
2016-11-04T17:00:00Z,42761,0
2016-11-04T18:00:00Z,41540,0
2016-11-04T19:00:00Z,38725,0
2016-11-04T20:00:00Z,35615,0
2016-11-04T21:00:00Z,31786,0
2016-11-04T22:00:00Z,28829,0
2016-11-04T23:00:00Z,26132,0
2016-11-05T00:00:00Z,24689,0
2016-11-05T01:00:00Z,23541,0
2016-11-05T02:00:00Z,23155,0
2016-11-05T03:00:00Z,23182,0
2016-11-05T04:00:00Z,23719,0
2016-11-05T05:00:00Z,25581,14
2016-11-05T06:00:00Z,28425,610
2016-11-05T07:00:00Z,31323,1559
2016-11-05T08:00:00Z,33051,2228
2016-11-05T09:00:00Z,33066,2644
2016-11-05T10:00:00Z,32409,2756
2016-11-05T11:00:00Z,31093,2785
2016-11-05T12:00:00Z,29518,2401
2016-11-05T13:00:00Z,29046,1621
2016-11-05T14:00:00Z,29121,721
2016-11-05T15:00:00Z,30221,106
2016-11-05T16:00:00Z,33498,0
2016-11-05T17:00:00Z,35080,0
2016-11-05T18:00:00Z,34635,0
2016-11-05T19:00:00Z,32467,0
2016-11-05T20:00:00Z,29968,0
2016-11-05T21:00:00Z,27593,0
2016-11-05T22:00:00Z,25184,0
2016-11-05T23:00:00Z,23245,0
2016-11-06T00:00:00Z,21711,0
2016-11-06T01:00:00Z,20843,0
2016-11-06T02:00:00Z,20360,0
2016-11-06T03:00:00Z,20250,0
2016-11-06T04:00:00Z,20627,0
2016-11-06T05:00:00Z,21302,3
2016-11-06T06:00:00Z,21872,227
2016-11-06T07:00:00Z,23724,837
2016-11-06T08:00:00Z,25961,2073
2016-11-06T09:00:00Z,27136,2857
2016-11-06T10:00:00Z,27702,3111
2016-11-06T11:00:00Z,27828,3332
2016-11-06T12:00:00Z,26061,3189
2016-11-06T13:00:00Z,25055,2277
2016-11-06T14:00:00Z,25360,1125
2016-11-06T15:00:00Z,26260,202
2016-11-06T16:00:00Z,29563,0
2016-11-06T17:00:00Z,31046,0
2016-11-06T18:00:00Z,31412,0
2016-11-06T19:00:00Z,30358,0
2016-11-06T20:00:00Z,28590,0
2016-11-06T21:00:00Z,26472,0
2016-11-06T22:00:00Z,24064,0
2016-11-06T23:00:00Z,22037,0
2016-11-07T00:00:00Z,20848,0
2016-11-07T01:00:00Z,20313,0
2016-11-07T02:00:00Z,20255,0
2016-11-07T03:00:00Z,20862,0
2016-11-07T04:00:00Z,22975,0
2016-11-07T05:00:00Z,28694,3
2016-11-07T06:00:00Z,33860,503
2016-11-07T07:00:00Z,38443,2449
2016-11-07T08:00:00Z,39393,4428
2016-11-07T09:00:00Z,39344,5400
2016-11-07T10:00:00Z,38981,5576
2016-11-07T11:00:00Z,36950,5067
2016-11-07T12:00:00Z,37466,4434
2016-11-07T13:00:00Z,38936,2979
2016-11-07T14:00:00Z,39724,1310
2016-11-07T15:00:00Z,40982,163
2016-11-07T16:00:00Z,43062,0
2016-11-07T17:00:00Z,42891,0
2016-11-07T18:00:00Z,41661,0
2016-11-07T19:00:00Z,39186,0
2016-11-07T20:00:00Z,36015,0
2016-11-07T21:00:00Z,31947,0
2016-11-07T22:00:00Z,28920,0
2016-11-07T23:00:00Z,26437,0
2016-11-08T00:00:00Z,24710,0
2016-11-08T01:00:00Z,24013,0
2016-11-08T02:00:00Z,23682,0
2016-11-08T03:00:00Z,24034,0
2016-11-08T04:00:00Z,25661,0
2016-11-08T05:00:00Z,30623,11
2016-11-08T06:00:00Z,36027,266
2016-11-08T07:00:00Z,39940,1199
2016-11-08T08:00:00Z,41776,3056
2016-11-08T09:00:00Z,41695,4045
2016-11-08T10:00:00Z,41368,4489
2016-11-08T11:00:00Z,38610,4169
2016-11-08T12:00:00Z,38499,3558
2016-11-08T13:00:00Z,40002,2812
2016-11-08T14:00:00Z,40925,1317
2016-11-08T15:00:00Z,42010,209
2016-11-08T16:00:00Z,44715,0
2016-11-08T17:00:00Z,44062,0
2016-11-08T18:00:00Z,42700,0
2016-11-08T19:00:00Z,40075,0
2016-11-08T20:00:00Z,36782,0
2016-11-08T21:00:00Z,32842,0
2016-11-08T22:00:00Z,29814,0
2016-11-08T23:00:00Z,26924,0
2016-11-09T00:00:00Z,25175,0
2016-11-09T01:00:00Z,24361,0
2016-11-09T02:00:00Z,24112,0
2016-11-09T03:00:00Z,24488,0
2016-11-09T04:00:00Z,26145,0
2016-11-09T05:00:00Z,31253,3
2016-11-09T06:00:00Z,36474,542
2016-11-09T07:00:00Z,40937,2954
2016-11-09T08:00:00Z,42188,4866
2016-11-09T09:00:00Z,41890,5883
2016-11-09T10:00:00Z,41907,6099
2016-11-09T11:00:00Z,39571,5771
2016-11-09T12:00:00Z,39381,4920
2016-11-09T13:00:00Z,40671,3484
2016-11-09T14:00:00Z,41091,1375
2016-11-09T15:00:00Z,42060,153
2016-11-09T16:00:00Z,44838,0
2016-11-09T17:00:00Z,44117,0
2016-11-09T18:00:00Z,42900,0
2016-11-09T19:00:00Z,40312,0
2016-11-09T20:00:00Z,37030,0
2016-11-09T21:00:00Z,33112,0
2016-11-09T22:00:00Z,29509,0
2016-11-09T23:00:00Z,27427,0
2016-11-10T00:00:00Z,25814,0
2016-11-10T01:00:00Z,25073,0
2016-11-10T02:00:00Z,24830,0
2016-11-10T03:00:00Z,25167,0
2016-11-10T04:00:00Z,26669,0
2016-11-10T05:00:00Z,31797,8
2016-11-10T06:00:00Z,36988,645
2016-11-10T07:00:00Z,41047,2521
2016-11-10T08:00:00Z,42188,4701
2016-11-10T09:00:00Z,41782,6336
2016-11-10T10:00:00Z,41820,7542
2016-11-10T11:00:00Z,38987,7080
2016-11-10T12:00:00Z,38910,6002
2016-11-10T13:00:00Z,40139,4128
2016-11-10T14:00:00Z,40820,1681
2016-11-10T15:00:00Z,42156,220
2016-11-10T16:00:00Z,45184,0
2016-11-10T17:00:00Z,44613,0
2016-11-10T18:00:00Z,43189,0
2016-11-10T19:00:00Z,40761,0
2016-11-10T20:00:00Z,37624,0
2016-11-10T21:00:00Z,33741,0
2016-11-10T22:00:00Z,30483,0
2016-11-10T23:00:00Z,27212,0
2016-11-11T00:00:00Z,25265,0
2016-11-11T01:00:00Z,24465,0
2016-11-11T02:00:00Z,24285,0
2016-11-11T03:00:00Z,24533,0
2016-11-11T04:00:00Z,26306,0
2016-11-11T05:00:00Z,31163,6
2016-11-11T06:00:00Z,36659,504
2016-11-11T07:00:00Z,40742,1758
2016-11-11T08:00:00Z,42224,3016
2016-11-11T09:00:00Z,42148,3284
2016-11-11T10:00:00Z,41864,3176
2016-11-11T11:00:00Z,40003,3747
2016-11-11T12:00:00Z,38892,2900
2016-11-11T13:00:00Z,40443,2380
2016-11-11T14:00:00Z,41075,1080
2016-11-11T15:00:00Z,41633,132
2016-11-11T16:00:00Z,44240,0
2016-11-11T17:00:00Z,43920,0
2016-11-11T18:00:00Z,42352,0
2016-11-11T19:00:00Z,39234,0
2016-11-11T20:00:00Z,36091,0
2016-11-11T21:00:00Z,32540,0
2016-11-11T22:00:00Z,29622,0
2016-11-11T23:00:00Z,27024,0
2016-11-12T00:00:00Z,24964,0
2016-11-12T01:00:00Z,23877,0
2016-11-12T02:00:00Z,23571,0
2016-11-12T03:00:00Z,23479,0
2016-11-12T04:00:00Z,24063,0
2016-11-12T05:00:00Z,26197,1
2016-11-12T06:00:00Z,28717,209
2016-11-12T07:00:00Z,31910,1534
2016-11-12T08:00:00Z,33414,3354
2016-11-12T09:00:00Z,33451,5192
2016-11-12T10:00:00Z,32778,6369
2016-11-12T11:00:00Z,30904,6566
2016-11-12T12:00:00Z,29486,6294
2016-11-12T13:00:00Z,29049,4932
2016-11-12T14:00:00Z,29047,2249
2016-11-12T15:00:00Z,29751,279
2016-11-12T16:00:00Z,34143,0
2016-11-12T17:00:00Z,34926,0
2016-11-12T18:00:00Z,35049,0
2016-11-12T19:00:00Z,33161,0
2016-11-12T20:00:00Z,30725,0
2016-11-12T21:00:00Z,28025,0
2016-11-12T22:00:00Z,25652,0
2016-11-12T23:00:00Z,23776,0
2016-11-13T00:00:00Z,22344,0
2016-11-13T01:00:00Z,20821,0
2016-11-13T02:00:00Z,20357,0
2016-11-13T03:00:00Z,20290,0
2016-11-13T04:00:00Z,20741,0
2016-11-13T05:00:00Z,21690,7
2016-11-13T06:00:00Z,22461,651
2016-11-13T07:00:00Z,24244,2521
2016-11-13T08:00:00Z,25892,4317
2016-11-13T09:00:00Z,26483,5209
2016-11-13T10:00:00Z,26957,5626
2016-11-13T11:00:00Z,26929,5194
2016-11-13T12:00:00Z,25174,4101
2016-11-13T13:00:00Z,24686,2981
2016-11-13T14:00:00Z,25592,1288
2016-11-13T15:00:00Z,26756,123
2016-11-13T16:00:00Z,30194,0
2016-11-13T17:00:00Z,31437,0
2016-11-13T18:00:00Z,32029,0
2016-11-13T19:00:00Z,30933,0
2016-11-13T20:00:00Z,29261,0
2016-11-13T21:00:00Z,26871,0
2016-11-13T22:00:00Z,24574,0
2016-11-13T23:00:00Z,22782,0
2016-11-14T00:00:00Z,21247,0
2016-11-14T01:00:00Z,20733,0
2016-11-14T02:00:00Z,20663,0
2016-11-14T03:00:00Z,21262,0
2016-11-14T04:00:00Z,23435,0
2016-11-14T05:00:00Z,29801,3
2016-11-14T06:00:00Z,35953,213
2016-11-14T07:00:00Z,40660,950
2016-11-14T08:00:00Z,42387,2129
2016-11-14T09:00:00Z,42212,2713
2016-11-14T10:00:00Z,41570,2588
2016-11-14T11:00:00Z,39383,2561
2016-11-14T12:00:00Z,39303,2411
2016-11-14T13:00:00Z,40856,1686
2016-11-14T14:00:00Z,41607,582
2016-11-14T15:00:00Z,43179,52
2016-11-14T16:00:00Z,45426,0
2016-11-14T17:00:00Z,44229,0
2016-11-14T18:00:00Z,43101,0
2016-11-14T19:00:00Z,40686,0
2016-11-14T20:00:00Z,37693,0
2016-11-14T21:00:00Z,33677,0
2016-11-14T22:00:00Z,30217,0
2016-11-14T23:00:00Z,27467,0
2016-11-15T00:00:00Z,25550,0
2016-11-15T01:00:00Z,24760,0
2016-11-15T02:00:00Z,24587,0
2016-11-15T03:00:00Z,24933,0
2016-11-15T04:00:00Z,26813,0
2016-11-15T05:00:00Z,32067,0
2016-11-15T06:00:00Z,37787,242
2016-11-15T07:00:00Z,42606,1663
2016-11-15T08:00:00Z,44571,3824
2016-11-15T09:00:00Z,44311,5077
2016-11-15T10:00:00Z,43871,5489
2016-11-15T11:00:00Z,41251,5536
2016-11-15T12:00:00Z,40725,4664
2016-11-15T13:00:00Z,42328,3588
2016-11-15T14:00:00Z,42580,1349
2016-11-15T15:00:00Z,43698,174
2016-11-15T16:00:00Z,46361,2
2016-11-15T17:00:00Z,45495,0
2016-11-15T18:00:00Z,44089,0
2016-11-15T19:00:00Z,41440,0
